Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HG1,NO,05/01/2017 16:00,99.00000,ug m-3,R
HG1,NO,05/01/2017 16:15,99.00000,ug m-3,R
HG1,NO,05/01/2017 16:30,99.00000,ug m-3,R
HG1,NO,05/01/2017 16:45,99.00000,ug m-3,R
HG1,NO,05/01/2017 17:00,185.30000,ug m-3,R
HG1,NO,05/01/2017 17:15,185.30000,ug m-3,R
HG1,NO,05/01/2017 17:30,185.30000,ug m-3,R
HG1,NO,05/01/2017 17:45,185.30000,ug m-3,R
HG1,NO,05/01/2017 18:00,238.80000,ug m-3,R
HG1,NO,05/01/2017 18:15,238.80000,ug m-3,R
HG1,NO,05/01/2017 18:30,238.80000,ug m-3,R
HG1,NO,05/01/2017 18:45,238.80000,ug m-3,R
HG1,NO,05/01/2017 19:00,238.00000,ug m-3,R
HG1,NO,05/01/2017 19:15,238.00000,ug m-3,R
HG1,NO,05/01/2017 19:30,238.00000,ug m-3,R
HG1,NO,05/01/2017 19:45,238.00000,ug m-3,R
HG1,NO,05/01/2017 20:00,310.00000,ug m-3,R
HG1,NO,05/01/2017 20:15,310.00000,ug m-3,R
HG1,NO,05/01/2017 20:30,310.00000,ug m-3,R
HG1,NO,05/01/2017 20:45,310.00000,ug m-3,R
HG1,NO,05/01/2017 21:00,329.60001,ug m-3,R
HG1,NO,05/01/2017 21:15,329.60001,ug m-3,R
HG1,NO,05/01/2017 21:30,329.60001,ug m-3,R
HG1,NO,05/01/2017 21:45,329.60001,ug m-3,R
HG1,NO,05/01/2017 22:00,343.20001,ug m-3,R
HG1,NO,05/01/2017 22:15,343.20001,ug m-3,R
HG1,NO,05/01/2017 22:30,343.20001,ug m-3,R
HG1,NO,05/01/2017 22:45,343.20001,ug m-3,R
HG1,NO,05/01/2017 23:00,303.29999,ug m-3,R
HG1,NO,05/01/2017 23:15,303.29999,ug m-3,R
HG1,NO,05/01/2017 23:30,303.29999,ug m-3,R
HG1,NO,05/01/2017 23:45,303.29999,ug m-3,R
HG1,NO,06/01/2017 00:00,324.00000,ug m-3,R
HG1,NO,06/01/2017 00:15,324.00000,ug m-3,R
HG1,NO,06/01/2017 00:30,324.00000,ug m-3,R
HG1,NO,06/01/2017 00:45,324.00000,ug m-3,R
HG1,NO,06/01/2017 01:00,379.20001,ug m-3,R
HG1,NO,06/01/2017 01:15,379.20001,ug m-3,R
HG1,NO,06/01/2017 01:30,379.20001,ug m-3,R
HG1,NO,06/01/2017 01:45,379.20001,ug m-3,R
HG1,NO,06/01/2017 02:00,333.20001,ug m-3,R
HG1,NO,06/01/2017 02:15,333.20001,ug m-3,R
HG1,NO,06/01/2017 02:30,333.20001,ug m-3,R
HG1,NO,06/01/2017 02:45,333.20001,ug m-3,R
HG1,NO,06/01/2017 03:00,321.39999,ug m-3,R
HG1,NO,06/01/2017 03:15,321.39999,ug m-3,R
HG1,NO,06/01/2017 03:30,321.39999,ug m-3,R
HG1,NO,06/01/2017 03:45,321.39999,ug m-3,R
HG1,NO,06/01/2017 04:00,310.00000,ug m-3,R
HG1,NO,06/01/2017 04:15,310.00000,ug m-3,R
HG1,NO,06/01/2017 04:30,310.00000,ug m-3,R
HG1,NO,06/01/2017 04:45,310.00000,ug m-3,R
HG1,NO,06/01/2017 05:00,292.00000,ug m-3,R
HG1,NO,06/01/2017 05:15,292.00000,ug m-3,R
HG1,NO,06/01/2017 05:30,292.00000,ug m-3,R
HG1,NO,06/01/2017 05:45,292.00000,ug m-3,R
HG1,NO,06/01/2017 06:00,319.29999,ug m-3,R
HG1,NO,06/01/2017 06:15,319.29999,ug m-3,R
HG1,NO,06/01/2017 06:30,319.29999,ug m-3,R
HG1,NO,06/01/2017 06:45,319.29999,ug m-3,R
HG1,NO,06/01/2017 07:00,394.39999,ug m-3,R
HG1,NO,06/01/2017 07:15,394.39999,ug m-3,R
HG1,NO,06/01/2017 07:30,394.39999,ug m-3,R
HG1,NO,06/01/2017 07:45,394.39999,ug m-3,R
HG1,NO,06/01/2017 08:00,386.89999,ug m-3,R
HG1,NO,06/01/2017 08:15,386.89999,ug m-3,R
HG1,NO,06/01/2017 08:30,386.89999,ug m-3,R
HG1,NO,06/01/2017 08:45,386.89999,ug m-3,R
HG1,NO,06/01/2017 09:00,465.50000,ug m-3,R
HG1,NO,06/01/2017 09:15,465.50000,ug m-3,R
HG1,NO,06/01/2017 09:30,465.50000,ug m-3,R
HG1,NO,06/01/2017 09:45,465.50000,ug m-3,R
HG1,NO,06/01/2017 10:00,329.00000,ug m-3,R
HG1,NO,06/01/2017 10:15,329.00000,ug m-3,R
HG1,NO,06/01/2017 10:30,329.00000,ug m-3,R
HG1,NO,06/01/2017 10:45,329.00000,ug m-3,R
HG1,NO,06/01/2017 11:00,141.00000,ug m-3,R
HG1,NO,06/01/2017 11:15,141.00000,ug m-3,R
HG1,NO,06/01/2017 11:30,141.00000,ug m-3,R
HG1,NO,06/01/2017 11:45,141.00000,ug m-3,R
HG1,NO,06/01/2017 12:00,102.90000,ug m-3,R
HG1,NO,06/01/2017 12:15,102.90000,ug m-3,R
HG1,NO,06/01/2017 12:30,102.90000,ug m-3,R
HG1,NO,06/01/2017 12:45,102.90000,ug m-3,R
HG1,NO,06/01/2017 13:00,95.80000,ug m-3,R
HG1,NO,06/01/2017 13:15,95.80000,ug m-3,R
HG1,NO,06/01/2017 13:30,95.80000,ug m-3,R
HG1,NO,06/01/2017 13:45,95.80000,ug m-3,R
HG1,NO,06/01/2017 14:00,59.00000,ug m-3,R
HG1,NO,06/01/2017 14:15,59.00000,ug m-3,R
HG1,NO,06/01/2017 14:30,59.00000,ug m-3,R
HG1,NO,06/01/2017 14:45,59.00000,ug m-3,R
HG1,NO,06/01/2017 15:00,58.70000,ug m-3,R
HG1,NO,06/01/2017 15:15,58.70000,ug m-3,R
HG1,NO,06/01/2017 15:30,58.70000,ug m-3,R
HG1,NO,06/01/2017 15:45,58.70000,ug m-3,R
HG1,NO,06/01/2017 16:00,83.80000,ug m-3,R
HG1,NO,06/01/2017 16:15,83.80000,ug m-3,R
HG1,NO,06/01/2017 16:30,83.80000,ug m-3,R
HG1,NO,06/01/2017 16:45,83.80000,ug m-3,R
HG1,NO,06/01/2017 17:00,70.50000,ug m-3,R
HG1,NO,06/01/2017 17:15,70.50000,ug m-3,R
HG1,NO,06/01/2017 17:30,70.50000,ug m-3,R
HG1,NO,06/01/2017 17:45,70.50000,ug m-3,R
HG1,NO,06/01/2017 18:00,63.20000,ug m-3,R
HG1,NO,06/01/2017 18:15,63.20000,ug m-3,R
HG1,NO,06/01/2017 18:30,63.20000,ug m-3,R
HG1,NO,06/01/2017 18:45,63.20000,ug m-3,R
HG1,NO,06/01/2017 19:00,51.60000,ug m-3,R
HG1,NO,06/01/2017 19:15,51.60000,ug m-3,R
HG1,NO,06/01/2017 19:30,51.60000,ug m-3,R
HG1,NO,06/01/2017 19:45,51.60000,ug m-3,R
HG1,NO,06/01/2017 20:00,39.40000,ug m-3,R
HG1,NO,06/01/2017 20:15,39.40000,ug m-3,R
HG1,NO,06/01/2017 20:30,39.40000,ug m-3,R
HG1,NO,06/01/2017 20:45,39.40000,ug m-3,R
HG1,NO,06/01/2017 21:00,33.40000,ug m-3,R
HG1,NO,06/01/2017 21:15,33.40000,ug m-3,R
HG1,NO,06/01/2017 21:30,33.40000,ug m-3,R
HG1,NO,06/01/2017 21:45,33.40000,ug m-3,R
HG1,NO,06/01/2017 22:00,37.20000,ug m-3,R
HG1,NO,06/01/2017 22:15,37.20000,ug m-3,R
HG1,NO,06/01/2017 22:30,37.20000,ug m-3,R
HG1,NO,06/01/2017 22:45,37.20000,ug m-3,R
HG1,NO,06/01/2017 23:00,26.80000,ug m-3,R
HG1,NO,06/01/2017 23:15,26.80000,ug m-3,R
HG1,NO,06/01/2017 23:30,26.80000,ug m-3,R
HG1,NO,06/01/2017 23:45,26.80000,ug m-3,R
HG1,NO,07/01/2017 00:00,21.20000,ug m-3,R
HG1,NO,07/01/2017 00:15,21.20000,ug m-3,R
HG1,NO,07/01/2017 00:30,21.20000,ug m-3,R
HG1,NO,07/01/2017 00:45,21.20000,ug m-3,R
HG1,NO,07/01/2017 01:00,11.30000,ug m-3,R
HG1,NO,07/01/2017 01:15,11.30000,ug m-3,R
HG1,NO,07/01/2017 01:30,11.30000,ug m-3,R
HG1,NO,07/01/2017 01:45,11.30000,ug m-3,R
HG1,NO,07/01/2017 02:00,9.40000,ug m-3,R
HG1,NO,07/01/2017 02:15,9.40000,ug m-3,R
HG1,NO,07/01/2017 02:30,9.40000,ug m-3,R
HG1,NO,07/01/2017 02:45,9.40000,ug m-3,R
HG1,NO,07/01/2017 03:00,11.50000,ug m-3,R
HG1,NO,07/01/2017 03:15,11.50000,ug m-3,R
HG1,NO,07/01/2017 03:30,11.50000,ug m-3,R
HG1,NO,07/01/2017 03:45,11.50000,ug m-3,R
HG1,NO,07/01/2017 04:00,8.40000,ug m-3,R
HG1,NO,07/01/2017 04:15,8.40000,ug m-3,R
HG1,NO,07/01/2017 04:30,8.40000,ug m-3,R
HG1,NO,07/01/2017 04:45,8.40000,ug m-3,R
HG1,NO,07/01/2017 05:00,18.10000,ug m-3,R
HG1,NO,07/01/2017 05:15,18.10000,ug m-3,R
HG1,NO,07/01/2017 05:30,18.10000,ug m-3,R
HG1,NO,07/01/2017 05:45,18.10000,ug m-3,R
HG1,NO,07/01/2017 06:00,16.50000,ug m-3,R
HG1,NO,07/01/2017 06:15,16.50000,ug m-3,R
HG1,NO,07/01/2017 06:30,16.50000,ug m-3,R
HG1,NO,07/01/2017 06:45,16.50000,ug m-3,R
HG1,NO,07/01/2017 07:00,33.30000,ug m-3,R
HG1,NO,07/01/2017 07:15,33.30000,ug m-3,R
HG1,NO,07/01/2017 07:30,33.30000,ug m-3,R
HG1,NO,07/01/2017 07:45,33.30000,ug m-3,R
HG1,NO,07/01/2017 08:00,18.10000,ug m-3,R
HG1,NO,07/01/2017 08:15,18.10000,ug m-3,R
HG1,NO,07/01/2017 08:30,18.10000,ug m-3,R
HG1,NO,07/01/2017 08:45,18.10000,ug m-3,R
HG1,NO,07/01/2017 09:00,33.40000,ug m-3,R
HG1,NO,07/01/2017 09:15,33.40000,ug m-3,R
HG1,NO,07/01/2017 09:30,33.40000,ug m-3,R
HG1,NO,07/01/2017 09:45,33.40000,ug m-3,R
HG1,NO,07/01/2017 10:00,35.20000,ug m-3,R
HG1,NO,07/01/2017 10:15,35.20000,ug m-3,R
HG1,NO,07/01/2017 10:30,35.20000,ug m-3,R
HG1,NO,07/01/2017 10:45,35.20000,ug m-3,R
HG1,NO,07/01/2017 11:00,30.10000,ug m-3,R
HG1,NO,07/01/2017 11:15,30.10000,ug m-3,R
HG1,NO,07/01/2017 11:30,30.10000,ug m-3,R
HG1,NO,07/01/2017 11:45,30.10000,ug m-3,R
HG1,NO,07/01/2017 12:00,34.60000,ug m-3,R
HG1,NO,07/01/2017 12:15,34.60000,ug m-3,R
HG1,NO,07/01/2017 12:30,34.60000,ug m-3,R
HG1,NO,07/01/2017 12:45,34.60000,ug m-3,R
HG1,NO,07/01/2017 13:00,23.00000,ug m-3,R
HG1,NO,07/01/2017 13:15,23.00000,ug m-3,R
HG1,NO,07/01/2017 13:30,23.00000,ug m-3,R
HG1,NO,07/01/2017 13:45,23.00000,ug m-3,R
HG1,NO,07/01/2017 14:00,19.70000,ug m-3,R
HG1,NO,07/01/2017 14:15,19.70000,ug m-3,R
HG1,NO,07/01/2017 14:30,19.70000,ug m-3,R
HG1,NO,07/01/2017 14:45,19.70000,ug m-3,R
HG1,NO,07/01/2017 15:00,18.90000,ug m-3,R
HG1,NO,07/01/2017 15:15,18.90000,ug m-3,R
HG1,NO,07/01/2017 15:30,18.90000,ug m-3,R
HG1,NO,07/01/2017 15:45,18.90000,ug m-3,R
HG1,NO,07/01/2017 16:00,42.50000,ug m-3,R
HG1,NO,07/01/2017 16:15,42.50000,ug m-3,R
HG1,NO,07/01/2017 16:30,42.50000,ug m-3,R
HG1,NO,07/01/2017 16:45,42.50000,ug m-3,R
HG1,NO,07/01/2017 17:00,33.20000,ug m-3,R
HG1,NO,07/01/2017 17:15,33.20000,ug m-3,R
HG1,NO,07/01/2017 17:30,33.20000,ug m-3,R
HG1,NO,07/01/2017 17:45,33.20000,ug m-3,R
HG1,NO,07/01/2017 18:00,31.30000,ug m-3,R
HG1,NO,07/01/2017 18:15,31.30000,ug m-3,R
HG1,NO,07/01/2017 18:30,31.30000,ug m-3,R
HG1,NO,07/01/2017 18:45,31.30000,ug m-3,R
HG1,NO,07/01/2017 19:00,65.30000,ug m-3,R
HG1,NO,07/01/2017 19:15,65.30000,ug m-3,R
HG1,NO,07/01/2017 19:30,65.30000,ug m-3,R
HG1,NO,07/01/2017 19:45,65.30000,ug m-3,R
HG1,NO,07/01/2017 20:00,63.10000,ug m-3,R
HG1,NO,07/01/2017 20:15,63.10000,ug m-3,R
HG1,NO,07/01/2017 20:30,63.10000,ug m-3,R
HG1,NO,07/01/2017 20:45,63.10000,ug m-3,R
HG1,NO,07/01/2017 21:00,90.80000,ug m-3,R
HG1,NO,07/01/2017 21:15,90.80000,ug m-3,R
HG1,NO,07/01/2017 21:30,90.80000,ug m-3,R
HG1,NO,07/01/2017 21:45,90.80000,ug m-3,R
HG1,NO,07/01/2017 22:00,76.80000,ug m-3,R
HG1,NO,07/01/2017 22:15,76.80000,ug m-3,R
HG1,NO,07/01/2017 22:30,76.80000,ug m-3,R
HG1,NO,07/01/2017 22:45,76.80000,ug m-3,R
HG1,NO,07/01/2017 23:00,29.20000,ug m-3,R
HG1,NO,07/01/2017 23:15,29.20000,ug m-3,R
HG1,NO,07/01/2017 23:30,29.20000,ug m-3,R
HG1,NO,07/01/2017 23:45,29.20000,ug m-3,R
HG1,NO,08/01/2017 00:00,16.60000,ug m-3,R
HG1,NO,08/01/2017 00:15,16.60000,ug m-3,R
HG1,NO,08/01/2017 00:30,16.60000,ug m-3,R
HG1,NO,08/01/2017 00:45,16.60000,ug m-3,R
HG1,NO,08/01/2017 01:00,12.30000,ug m-3,R
HG1,NO,08/01/2017 01:15,12.30000,ug m-3,R
HG1,NO,08/01/2017 01:30,12.30000,ug m-3,R
HG1,NO,08/01/2017 01:45,12.30000,ug m-3,R
HG1,NO,08/01/2017 02:00,7.70000,ug m-3,R
HG1,NO,08/01/2017 02:15,7.70000,ug m-3,R
HG1,NO,08/01/2017 02:30,7.70000,ug m-3,R
HG1,NO,08/01/2017 02:45,7.70000,ug m-3,R
HG1,NO,08/01/2017 03:00,7.20000,ug m-3,R
HG1,NO,08/01/2017 03:15,7.20000,ug m-3,R
HG1,NO,08/01/2017 03:30,7.20000,ug m-3,R
HG1,NO,08/01/2017 03:45,7.20000,ug m-3,R
HG1,NO,08/01/2017 04:00,13.80000,ug m-3,R
HG1,NO,08/01/2017 04:15,13.80000,ug m-3,R
HG1,NO,08/01/2017 04:30,13.80000,ug m-3,R
HG1,NO,08/01/2017 04:45,13.80000,ug m-3,R
HG1,NO,08/01/2017 05:00,74.70000,ug m-3,R
HG1,NO,08/01/2017 05:15,74.70000,ug m-3,R
HG1,NO,08/01/2017 05:30,74.70000,ug m-3,R
HG1,NO,08/01/2017 05:45,74.70000,ug m-3,R
HG1,NO,08/01/2017 06:00,57.20000,ug m-3,R
HG1,NO,08/01/2017 06:15,57.20000,ug m-3,R
HG1,NO,08/01/2017 06:30,57.20000,ug m-3,R
HG1,NO,08/01/2017 06:45,57.20000,ug m-3,R
HG1,NO,08/01/2017 07:00,64.40000,ug m-3,R
HG1,NO,08/01/2017 07:15,64.40000,ug m-3,R
HG1,NO,08/01/2017 07:30,64.40000,ug m-3,R
HG1,NO,08/01/2017 07:45,64.40000,ug m-3,R
HG1,NO,08/01/2017 08:00,91.30000,ug m-3,R
HG1,NO,08/01/2017 08:15,91.30000,ug m-3,R
HG1,NO,08/01/2017 08:30,91.30000,ug m-3,R
HG1,NO,08/01/2017 08:45,91.30000,ug m-3,R
HG1,NO,08/01/2017 09:00,87.40000,ug m-3,R
HG1,NO,08/01/2017 09:15,87.40000,ug m-3,R
HG1,NO,08/01/2017 09:30,87.40000,ug m-3,R
HG1,NO,08/01/2017 09:45,87.40000,ug m-3,R
HG1,NO,08/01/2017 10:00,55.20000,ug m-3,R
HG1,NO,08/01/2017 10:15,55.20000,ug m-3,R
HG1,NO,08/01/2017 10:30,55.20000,ug m-3,R
HG1,NO,08/01/2017 10:45,55.20000,ug m-3,R
HG1,NO,08/01/2017 11:00,36.40000,ug m-3,R
HG1,NO,08/01/2017 11:15,36.40000,ug m-3,R
HG1,NO,08/01/2017 11:30,36.40000,ug m-3,R
HG1,NO,08/01/2017 11:45,36.40000,ug m-3,R
HG1,NO,08/01/2017 12:00,40.30000,ug m-3,R
HG1,NO,08/01/2017 12:15,40.30000,ug m-3,R
HG1,NO,08/01/2017 12:30,40.30000,ug m-3,R
HG1,NO,08/01/2017 12:45,40.30000,ug m-3,R
HG1,NO,08/01/2017 13:00,27.60000,ug m-3,R
HG1,NO,08/01/2017 13:15,27.60000,ug m-3,R
HG1,NO,08/01/2017 13:30,27.60000,ug m-3,R
HG1,NO,08/01/2017 13:45,27.60000,ug m-3,R
HG1,NO,08/01/2017 14:00,31.40000,ug m-3,R
HG1,NO,08/01/2017 14:15,31.40000,ug m-3,R
HG1,NO,08/01/2017 14:30,31.40000,ug m-3,R
HG1,NO,08/01/2017 14:45,31.40000,ug m-3,R
HG1,NO,08/01/2017 15:00,31.60000,ug m-3,R
HG1,NO,08/01/2017 15:15,31.60000,ug m-3,R
HG1,NO,08/01/2017 15:30,31.60000,ug m-3,R
HG1,NO,08/01/2017 15:45,31.60000,ug m-3,R
HG1,NO,08/01/2017 16:00,90.70000,ug m-3,R
HG1,NO,08/01/2017 16:15,90.70000,ug m-3,R
HG1,NO,08/01/2017 16:30,90.70000,ug m-3,R
HG1,NO,08/01/2017 16:45,90.70000,ug m-3,R
HG1,NO,08/01/2017 17:00,87.30000,ug m-3,R
HG1,NO,08/01/2017 17:15,87.30000,ug m-3,R
HG1,NO,08/01/2017 17:30,87.30000,ug m-3,R
HG1,NO,08/01/2017 17:45,87.30000,ug m-3,R
HG1,NO,08/01/2017 18:00,49.90000,ug m-3,R
HG1,NO,08/01/2017 18:15,49.90000,ug m-3,R
HG1,NO,08/01/2017 18:30,49.90000,ug m-3,R
HG1,NO,08/01/2017 18:45,49.90000,ug m-3,R
HG1,NO,08/01/2017 19:00,121.50000,ug m-3,R
HG1,NO,08/01/2017 19:15,121.50000,ug m-3,R
HG1,NO,08/01/2017 19:30,121.50000,ug m-3,R
HG1,NO,08/01/2017 19:45,121.50000,ug m-3,R
HG1,NO,08/01/2017 20:00,70.90000,ug m-3,R
HG1,NO,08/01/2017 20:15,70.90000,ug m-3,R
HG1,NO,08/01/2017 20:30,70.90000,ug m-3,R
HG1,NO,08/01/2017 20:45,70.90000,ug m-3,R
HG1,NO,08/01/2017 21:00,104.00000,ug m-3,R
HG1,NO,08/01/2017 21:15,104.00000,ug m-3,R
HG1,NO,08/01/2017 21:30,104.00000,ug m-3,R
HG1,NO,08/01/2017 21:45,104.00000,ug m-3,R
HG1,NO,08/01/2017 22:00,98.90000,ug m-3,R
HG1,NO,08/01/2017 22:15,98.90000,ug m-3,R
HG1,NO,08/01/2017 22:30,98.90000,ug m-3,R
HG1,NO,08/01/2017 22:45,98.90000,ug m-3,R
HG1,NO,08/01/2017 23:00,98.00000,ug m-3,R
HG1,NO,08/01/2017 23:15,98.00000,ug m-3,R
HG1,NO,08/01/2017 23:30,98.00000,ug m-3,R
HG1,NO,08/01/2017 23:45,98.00000,ug m-3,R
HG1,NO,09/01/2017 00:00,39.70000,ug m-3,R
HG1,NO,09/01/2017 00:15,39.70000,ug m-3,R
HG1,NO,09/01/2017 00:30,39.70000,ug m-3,R
HG1,NO,09/01/2017 00:45,39.70000,ug m-3,R
HG1,NO,09/01/2017 01:00,15.00000,ug m-3,R
HG1,NO,09/01/2017 01:15,15.00000,ug m-3,R
HG1,NO,09/01/2017 01:30,15.00000,ug m-3,R
HG1,NO,09/01/2017 01:45,15.00000,ug m-3,R
HG1,NO,09/01/2017 02:00,9.80000,ug m-3,R
HG1,NO,09/01/2017 02:15,9.80000,ug m-3,R
HG1,NO,09/01/2017 02:30,9.80000,ug m-3,R
HG1,NO,09/01/2017 02:45,9.80000,ug m-3,R
HG1,NO,09/01/2017 03:00,8.40000,ug m-3,R
HG1,NO,09/01/2017 03:15,8.40000,ug m-3,R
HG1,NO,09/01/2017 03:30,8.40000,ug m-3,R
HG1,NO,09/01/2017 03:45,8.40000,ug m-3,R
HG1,NO,09/01/2017 04:00,7.30000,ug m-3,R
HG1,NO,09/01/2017 04:15,7.30000,ug m-3,R
HG1,NO,09/01/2017 04:30,7.30000,ug m-3,R
HG1,NO,09/01/2017 04:45,7.30000,ug m-3,R
HG1,NO,09/01/2017 05:00,19.90000,ug m-3,R
HG1,NO,09/01/2017 05:15,19.90000,ug m-3,R
HG1,NO,09/01/2017 05:30,19.90000,ug m-3,R
HG1,NO,09/01/2017 05:45,19.90000,ug m-3,R
HG1,NO,09/01/2017 06:00,28.60000,ug m-3,R
HG1,NO,09/01/2017 06:15,28.60000,ug m-3,R
HG1,NO,09/01/2017 06:30,28.60000,ug m-3,R
HG1,NO,09/01/2017 06:45,28.60000,ug m-3,R
HG1,NO,09/01/2017 07:00,37.20000,ug m-3,R
HG1,NO,09/01/2017 07:15,37.20000,ug m-3,R
HG1,NO,09/01/2017 07:30,37.20000,ug m-3,R
HG1,NO,09/01/2017 07:45,37.20000,ug m-3,R
HG1,NO,09/01/2017 08:00,53.10000,ug m-3,R
HG1,NO,09/01/2017 08:15,53.10000,ug m-3,R
HG1,NO,09/01/2017 08:30,53.10000,ug m-3,R
HG1,NO,09/01/2017 08:45,53.10000,ug m-3,R
HG1,NO,09/01/2017 09:00,62.80000,ug m-3,R
HG1,NO,09/01/2017 09:15,62.80000,ug m-3,R
HG1,NO,09/01/2017 09:30,62.80000,ug m-3,R
HG1,NO,09/01/2017 09:45,62.80000,ug m-3,R
HG1,NO,09/01/2017 10:00,52.50000,ug m-3,R
HG1,NO,09/01/2017 10:15,52.50000,ug m-3,R
HG1,NO,09/01/2017 10:30,52.50000,ug m-3,R
HG1,NO,09/01/2017 10:45,52.50000,ug m-3,R
HG1,NO,09/01/2017 11:00,26.40000,ug m-3,R
HG1,NO,09/01/2017 11:15,26.40000,ug m-3,R
HG1,NO,09/01/2017 11:30,26.40000,ug m-3,R
HG1,NO,09/01/2017 11:45,26.40000,ug m-3,R
HG1,NO,09/01/2017 12:00,35.80000,ug m-3,R
HG1,NO,09/01/2017 12:15,35.80000,ug m-3,R
HG1,NO,09/01/2017 12:30,35.80000,ug m-3,R
HG1,NO,09/01/2017 12:45,35.80000,ug m-3,R
HG1,NO,09/01/2017 13:00,44.60000,ug m-3,R
HG1,NO,09/01/2017 13:15,44.60000,ug m-3,R
HG1,NO,09/01/2017 13:30,44.60000,ug m-3,R
HG1,NO,09/01/2017 13:45,44.60000,ug m-3,R
HG1,NO,09/01/2017 14:00,40.20000,ug m-3,R
HG1,NO,09/01/2017 14:15,40.20000,ug m-3,R
HG1,NO,09/01/2017 14:30,40.20000,ug m-3,R
HG1,NO,09/01/2017 14:45,40.20000,ug m-3,R
HG1,NO,09/01/2017 15:00,38.20000,ug m-3,R
HG1,NO,09/01/2017 15:15,38.20000,ug m-3,R
HG1,NO,09/01/2017 15:30,38.20000,ug m-3,R
HG1,NO,09/01/2017 15:45,38.20000,ug m-3,R
HG1,NO,09/01/2017 16:00,37.90000,ug m-3,R
HG1,NO,09/01/2017 16:15,37.90000,ug m-3,R
HG1,NO,09/01/2017 16:30,37.90000,ug m-3,R
HG1,NO,09/01/2017 16:45,37.90000,ug m-3,R
HG1,NO,09/01/2017 17:00,37.40000,ug m-3,R
HG1,NO,09/01/2017 17:15,37.40000,ug m-3,R
HG1,NO,09/01/2017 17:30,37.40000,ug m-3,R
HG1,NO,09/01/2017 17:45,37.40000,ug m-3,R
HG1,NO,09/01/2017 18:00,11.40000,ug m-3,R
HG1,NO,09/01/2017 18:15,11.40000,ug m-3,R
HG1,NO,09/01/2017 18:30,11.40000,ug m-3,R
HG1,NO,09/01/2017 18:45,11.40000,ug m-3,R
HG1,NO,09/01/2017 19:00,8.30000,ug m-3,R
HG1,NO,09/01/2017 19:15,8.30000,ug m-3,R
HG1,NO,09/01/2017 19:30,8.30000,ug m-3,R
HG1,NO,09/01/2017 19:45,8.30000,ug m-3,R
HG1,NO,09/01/2017 20:00,11.20000,ug m-3,R
HG1,NO,09/01/2017 20:15,11.20000,ug m-3,R
HG1,NO,09/01/2017 20:30,11.20000,ug m-3,R
HG1,NO,09/01/2017 20:45,11.20000,ug m-3,R
HG1,NO,09/01/2017 21:00,18.90000,ug m-3,R
HG1,NO,09/01/2017 21:15,18.90000,ug m-3,R
HG1,NO,09/01/2017 21:30,18.90000,ug m-3,R
HG1,NO,09/01/2017 21:45,18.90000,ug m-3,R
HG1,NO,09/01/2017 22:00,13.00000,ug m-3,R
HG1,NO,09/01/2017 22:15,13.00000,ug m-3,R
HG1,NO,09/01/2017 22:30,13.00000,ug m-3,R
HG1,NO,09/01/2017 22:45,13.00000,ug m-3,R
HG1,NO,09/01/2017 23:00,9.00000,ug m-3,R
HG1,NO,09/01/2017 23:15,9.00000,ug m-3,R
HG1,NO,09/01/2017 23:30,9.00000,ug m-3,R
HG1,NO,09/01/2017 23:45,9.00000,ug m-3,R
HG1,NO,10/01/2017 00:00,8.30000,ug m-3,R
HG1,NO,10/01/2017 00:15,8.30000,ug m-3,R
HG1,NO,10/01/2017 00:30,8.30000,ug m-3,R
HG1,NO,10/01/2017 00:45,8.30000,ug m-3,R
HG1,NO,10/01/2017 01:00,4.90000,ug m-3,R
HG1,NO,10/01/2017 01:15,4.90000,ug m-3,R
HG1,NO,10/01/2017 01:30,4.90000,ug m-3,R
HG1,NO,10/01/2017 01:45,4.90000,ug m-3,R
HG1,NO,10/01/2017 02:00,4.90000,ug m-3,R
HG1,NO,10/01/2017 02:15,4.90000,ug m-3,R
HG1,NO,10/01/2017 02:30,4.90000,ug m-3,R
HG1,NO,10/01/2017 02:45,4.90000,ug m-3,R
HG1,NO,10/01/2017 03:00,2.70000,ug m-3,R
HG1,NO,10/01/2017 03:15,2.70000,ug m-3,R
HG1,NO,10/01/2017 03:30,2.70000,ug m-3,R
HG1,NO,10/01/2017 03:45,2.70000,ug m-3,R
HG1,NO,10/01/2017 04:00,4.10000,ug m-3,R
HG1,NO,10/01/2017 04:15,4.10000,ug m-3,R
HG1,NO,10/01/2017 04:30,4.10000,ug m-3,R
HG1,NO,10/01/2017 04:45,4.10000,ug m-3,R
HG1,NO,10/01/2017 05:00,15.10000,ug m-3,R
HG1,NO,10/01/2017 05:15,15.10000,ug m-3,R
HG1,NO,10/01/2017 05:30,15.10000,ug m-3,R
HG1,NO,10/01/2017 05:45,15.10000,ug m-3,R
HG1,NO,10/01/2017 06:00,28.20000,ug m-3,R
HG1,NO,10/01/2017 06:15,28.20000,ug m-3,R
HG1,NO,10/01/2017 06:30,28.20000,ug m-3,R
HG1,NO,10/01/2017 06:45,28.20000,ug m-3,R
HG1,NO,10/01/2017 07:00,43.80000,ug m-3,R
HG1,NO,10/01/2017 07:15,43.80000,ug m-3,R
HG1,NO,10/01/2017 07:30,43.80000,ug m-3,R
HG1,NO,10/01/2017 07:45,43.80000,ug m-3,R
HG1,NO,10/01/2017 08:00,81.00000,ug m-3,R
HG1,NO,10/01/2017 08:15,81.00000,ug m-3,R
