,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
5433,Address: 604 Teresita Boulevard,San FranciscoSales price: 955000Sales date: 01/23/2015Bedrooms: 3Square feet: 1842Lot size: 2962,604 Teresita Blvd,2,3,1842,01/23/2015,955000,37.737361,-122.446767,Miraloma Park,8,SingleFamily,1940,1361323,1227600,94127,15136061
5434,Address: 944 Rockdale Drive,San FranciscoSales price: 1350000Sales date: 01/23/2015Bedrooms: 3Square feet: 1850Lot size: 3110,944 Rockdale Dr,2.5,4,1850,01/23/2015,1350000,37.740859,-122.455165,Miraloma Park,6,SingleFamily,1967,1381981,1227600,94127,15135159
5435,Address: 414 Head Street,San FranciscoSales price: 728000Sales date: 01/23/2015Bedrooms: 4Square feet: 1637Lot size: 2495,414 Head St,2,5,1637,01/23/2015,728000,37.714646,-122.464128,Ingleside Heights,7,SingleFamily,1946,831649,688100,94132,15193741
5439,Address: 333 1st Street #1507,San FranciscoSales price: 1199000Sales date: 01/22/2015Bedrooms: 2Square feet: 950Lot size: 38571,333 1st St UNIT 1507,2,2,950,01/22/2015,1199000,37.787029,-122.3936,South Beach,4,Condominium,2004,1249361,1269100,94105,64972544
5442,Address: 250 King Street #760,San FranciscoSales price: 734500Sales date: 01/22/2015Bedrooms: 1Square feet: 909Lot size: 213232,250 King St UNIT 760,1,1,909,01/22/2015,734500,37.777645,-122.39343,South of Market,3,Condominium,2004,855117,957300,94107,69819543
5443,Address: 88 King Street #1218,San FranciscoSales price: 1688000Sales date: 01/22/2015Bedrooms: 2Square feet: 1090Lot size: 82157,88 King St UNIT 1218,2,2,1090,01/22/2015,1688000,37.780117,-122.389648,South Beach,4,Condominium,2000,1378211,1269100,94107,80750967
5447,Address: 1330 Hampshire Street,San FranciscoSales price: 1200000Sales date: 01/22/2015Bedrooms: 3Square feet: 1420Lot size: 2495,1330 Hampshire St,2,3,1420,01/22/2015,1200000,37.750857,-122.407374,Mission,7,SingleFamily,1914,1338953,1167700,94110,15152651
5448,Address: 195 Clearfield Drive,San FranciscoSales price: 1350000Sales date: 01/22/2015Bedrooms: 3Square feet: 1890Lot size: 3135,195 Clearfield Dr,2.5,3,1890,12/01/2015,675000,37.729773,-122.491161,Lakeshore,7,SingleFamily,1957,1433090,1237900,94132,15197823
5449,Address: 3256 16th Street #3,San FranciscoSales price: 210000Sales date: 01/21/2015Bedrooms: 1Square feet: 753Lot size: 3635,3256 16th St APT 3,1,1,753,01/21/2015,209888,37.764979,-122.425445,Mission,3,Condominium,1983,687173,1167700,94103,15143319
5457,Address: 2388 Bryant Street,San FranciscoSales price: 1480000Sales date: 01/21/2015Bedrooms: 0Square feet: 2000Lot size: 1000,2388-2390 Bryant St,3,5,2000,01/21/2015,1480000,37.756209,-122.409695,Mission,9,MultiFamily2To4,1902,1138032,1167700,94110,15151139
5458,Address: 77 Grand View Avenue #203,San FranciscoSales price: 630000Sales date: 01/21/2015Bedrooms: 0Square feet: 900Lot size: 13673,77 Grand View Ave APT 203,1,1,900,01/21/2015,630000,37.756927,-122.440048,Eureka Valley - Dolores Heights - Castro,3,Condominium,1977,850678,1718500,94114,15130294
5459,Address: 2025 Broderick Street #6,San FranciscoSales price: 680000Sales date: 01/21/2015Bedrooms: 1Square feet: 677Lot size: 4469,2025 Broderick St APT 6,1,1,677,01/21/2015,680000,37.789134,-122.442731,Pacific Heights,3,Condominium,1960,736724,1884400,94115,15082104
5461,Address: 1831 18th Avenue,San FranciscoSales price: 883500Sales date: 01/21/2015Bedrooms: 3Square feet: 2247Lot size: 3000,1831 18th Ave,2,3,2247,01/21/2015,883500,37.75365,-122.475691,Inner Sunset,8,SingleFamily,1928,1215187,1348400,94122,15112213
5462,Address: 1870 32nd Avenue,San FranciscoSales price: 1100000Sales date: 01/21/2015Bedrooms: 0Square feet: 1250Lot size: 2996,1870 32nd Ave,2,3,1250,01/21/2015,1100000,37.752332,-122.489978,Central Sunset,6,SingleFamily,1941,1104440,1111300,94122,15112868
5463,Address: 2235 Beach Street #301,San FranciscoSales price: 1650000Sales date: 01/21/2015Bedrooms: 2Square feet: 1480Lot size: 4733,2235 Beach St APT 301,2,2,1480,01/21/2015,1650000,37.803132,-122.445852,Marina,6,SingleFamily,1929,1966833,2157700,94123,15079759
5470,Address: 868 Minnesota Street #112,San FranciscoSales price: 825000Sales date: 01/20/2015Bedrooms: 1Square feet: 835Lot size: 85458,868 Minnesota St UNIT 112,1,1,835,01/20/2015,825000,37.759689,-122.390861,Central Waterfront - Dogpatch,3,Condominium,2009,911400,1124600,94107,111711204
5471,Address: 1464 Kansas Street,San FranciscoSales price: 1210000Sales date: 01/20/2015Bedrooms: 2Square feet: 1433Lot size: 2250,1464 Kansas St,3,5,2533,01/20/2015,1210000,37.751065,-122.402525,Potrero Hill,8,MultiFamily2To4,1908,1586169,1264000,94107,15152704
5472,Address: 637 Powell Street #502,San FranciscoSales price: 988000Sales date: 01/20/2015Bedrooms: 0Square feet: 1590Lot size: 3920,637 Powell St APT 502,1,2,1300,01/20/2015,988000,37.790627,-122.409234,Downtown,5,Condominium,1923,1284938,795400,94108,15068795
5473,Address: 1132 Green Street,San FranciscoSales price: 2400000Sales date: 01/20/2015Bedrooms: 4Square feet: 2836Lot size: 1650,1132-1134 Green St,2,4,2836,01/20/2015,2400000,37.798572,-122.417938,Russian Hill,11,MultiFamily2To4,1912,2753935,1608800,94109,15066049
5475,Address: 3935 18th Street,San FranciscoSales price: 1600500Sales date: 01/20/2015Bedrooms: 0Square feet: 1480Lot size: 2848,3935 18th St,3,4,1480,01/20/2015,1600500,37.760859,-122.431443,Eureka Valley - Dolores Heights - Castro,14,SingleFamily,1906,2030963,1718500,94114,15144518
5478,Address: 322 6th Street #6,San FranciscoSales price: 1200000Sales date: 01/16/2015Bedrooms: 2Square feet: 1842Lot size: 6025,322 6th St STE 6,3,2,1842,01/16/2015,1200000,37.777936,-122.405393,South of Market,7,SingleFamily,2001,1296477,957300,94103,64969362
5480,Address: 501 Beale Street #17F,San FranciscoSales price: 1500000Sales date: 01/16/2015Bedrooms: 2Square feet: 1128Lot size: 22594,501 Beale St UNIT 17F,2,2,1128,01/16/2015,1500000,37.786235,-122.389068,South Beach,4,Condominium,2006,1650807,1269100,94105,79847040
5481,Address: 22 Littlefield Terrace,San FranciscoSales price: 650000Sales date: 01/16/2015Bedrooms: 2Square feet: 956Lot size: 764,22 Littlefield Ter,1,2,956,01/16/2015,650000,37.751899,-122.399216,Potrero Hill,5,Townhouse,1984,689157,1264000,94107,15152826
5482,Address: 742 San Bruno Avenue,San FranciscoSales price: 975000Sales date: 01/16/2015Bedrooms: 0Square feet: 1280Lot size: 4748,742 San Bruno Ave,1,3,1280,01/16/2015,975000,37.760166,-122.405468,Potrero Hill,7,SingleFamily,1904,1633293,1264000,94107,15150004
5483,Address: 725 Pine Street #308,San FranciscoSales price: 640000Sales date: 01/16/2015Bedrooms: 1Square feet: 538Lot size: 5000,725 Pine St APT 308,1,1,538,01/16/2015,640000,37.791015,-122.407699,Downtown,2,Condominium,1920,880401,795400,94108,82785256
5490,Address: 211 Precita Avenue,San FranciscoSales price: 1330000Sales date: 01/16/2015Bedrooms: 0Square feet: 2240Lot size: 2269,211-213 Precita Ave,1,1,1300,01/16/2015,1330000,37.747693,-122.415935,Bernal Heights,9,MultiFamily2To4,1911,977701,1214400,94110,15159624
5492,Address: 261 Buena Vista Avenue #E,San FranciscoSales price: 1600000Sales date: 01/16/2015Bedrooms: 0Square feet: 1600Lot size: 3067,261 Buena Vista Ave E,2,3,1600,01/16/2015,1600000,37.768045,-122.43904,Buena Vista Park,7,Condominium,1909,1643865,1470700,94117,15126891
5493,Address: 2001 McAllister Street #231,San FranciscoSales price: 695000Sales date: 01/16/2015Bedrooms: 1Square feet: 683Lot size: 98109,2001 Mcallister St APT 231,1,1,683,01/16/2015,695000,37.776382,-122.445739,North Panhandle,3,Condominium,2002,748192,1211900,94118,80735069
5494,Address: 624 Cabrillo Street,San FranciscoSales price: 1400000Sales date: 01/16/2015Bedrooms: 3Square feet: 1766Lot size: 2380,624 Cabrillo St,2.25,3,1702,01/16/2015,1400000,37.775539,-122.465454,Inner Richmond,6,Condominium,1915,1492955,1679000,94118,82785699
5495,Address: 1438 28th Avenue,San FranciscoSales price: 790000Sales date: 01/16/2015Bedrooms: 2Square feet: 1390Lot size: 3000,1438 28th Ave,1,2,1390,01/16/2015,790000,37.76053,-122.486259,Central Sunset,5,SingleFamily,1930,848115,1111300,94122,67447668
5497,Address: 1660 Shafter Avenue,San FranciscoSales price: 350000Sales date: 01/16/2015Bedrooms: 0Square feet: 510Lot size: 2495,1660 Shafter Ave,1,1,510,01/16/2015,350000,37.731668,-122.391304,Bayview,4,SingleFamily,1910,620822,719000,94124,15157248
5498,Address: 994 Le Conte Avenue,San FranciscoSales price: 580000Sales date: 01/16/2015Bedrooms: 0Square feet: 942Lot size: 2495,994 Le Conte Ave,3,4,1482,01/16/2015,580000,37.718268,-122.396214,Bayview,7,SingleFamily,1940,682581,719000,94124,15155095
5499,Address: 58 Idora Avenue,San FranciscoSales price: 1079000Sales date: 01/16/2015Bedrooms: 0Square feet: 1098Lot size: 3101,58 Idora Ave,1,2,1098,01/16/2015,1079000,37.745032,-122.455714,Forest Hill Extension,6,SingleFamily,1928,1295371,1657500,94127,15133437
5500,Address: 62 Glenview Drive,San FranciscoSales price: 880000Sales date: 01/16/2015Bedrooms: 0Square feet: 1078Lot size: 3284,62 Glenview Dr,1,3,1078,01/16/2015,880000,37.747688,-122.447502,Midtown Terrace,6,SingleFamily,1951,1023449,1108400,94131,15133022
5502,Address: 275 Arch Street,San FranciscoSales price: 844000Sales date: 01/16/2015Bedrooms: 3Square feet: 1447Lot size: 2495,275 Arch St,2,3,1447,02/03/2016,422000,37.715651,-122.467388,Ingleside Heights,6,SingleFamily,1940,798222,688100,94132,15193546
5503,Address: 601 Van Ness Avenue #446,San FranciscoSales price: 590000Sales date: 01/15/2015Bedrooms: 1Square feet: 730Lot size: 105806,601 Van Ness Ave APT 446,1,1,730,01/15/2015,590000,37.781386,-122.421406,Van Ness - Civic Center,3,Condominium,1982,615112,839200,94102,15077970
5507,Address: 260 King Street #721,San FranciscoSales price: 616000Sales date: 01/15/2015Bedrooms: 1Square feet: 695Lot size: 213232,260 King St UNIT 721,1,1,695,01/15/2015,616000,37.777641,-122.393417,South of Market,3,Condominium,2004,720595,957300,94107,69819768
5508,Address: 2595 38th Avenue,San FranciscoSales price: 905000Sales date: 01/15/2015Bedrooms: 0Square feet: 1960Lot size: 1437,2595 38th Ave,3,3,2414,01/19/2016,1240000,37.7386,-122.496,Outer Parkside,8,SingleFamily,1943,1433987,982900,94116,2106229715
5512,Address: 1722 19th Avenue,San FranciscoSales price: 688000Sales date: 01/15/2015Bedrooms: 2Square feet: 750Lot size: 2250,1722 19th Ave,2,2,750,01/15/2015,688000,37.755638,-122.476193,Inner Sunset,4,SingleFamily,1900,888147,1348400,94122,15111331
5513,Address: 1243 16th Avenue,San FranciscoSales price: 805000Sales date: 01/15/2015Bedrooms: 0Square feet: 1259Lot size: 3010,1243 16th Ave,1,2,1259,01/15/2015,805000,37.764726,-122.474315,Inner Sunset,5,Condominium,1925,1077330,1348400,94122,61288376
5514,Address: 2445 Franklin Street,San FranciscoSales price: 2525000Sales date: 01/15/2015Bedrooms: 0Square feet: 3800Lot size: 3306,2445-2447 Franklin St,2,2,3800,01/15/2015,2525000,37.797073,-122.425681,Pacific Heights,10,SingleFamily,1921,3943318,1884400,94123,15072186
5516,Address: 135 Red Rock Way #302L,San FranciscoSales price: 610000Sales date: 01/15/2015Bedrooms: 1Square feet: 830Lot size: 6959,135 Red Rock Way APT 302L,1,1,830,01/15/2015,610000,37.746221,-122.441968,Diamond Heights,3,Condominium,1972,646639,1070100,94131,15199262
5517,Address: 47 Byxbee Street,San FranciscoSales price: 775000Sales date: 01/15/2015Bedrooms: 0Square feet: 800Lot size: 2495,47 Byxbee St,1,2,800,01/15/2015,775000,37.715226,-122.470084,Ingleside Heights,6,SingleFamily,1939,595486,688100,94132,15193449
5519,Address: 347 Sweeny Street,San FranciscoSales price: 725000Sales date: 01/15/2015Bedrooms: 3Square feet: 1248Lot size: 2365,347 Sweeny St,1,3,1248,01/15/2015,725000,37.731554,-122.411905,Portola,5,SingleFamily,1940,767571,891600,94134,15165668
5526,Address: 1434 Plymouth Avenue,San FranciscoSales price: 1358000Sales date: 01/14/2015Bedrooms: 2Square feet: 1165Lot size: 3663,1434 Plymouth Ave,2,3,1700,01/14/2015,1358000,37.728251,-122.45622,Westwood Park,7,SingleFamily,1922,1357528,1191600,94112,15140545
5527,Address: 263 Carl Street,San FranciscoSales price: 1450000Sales date: 01/14/2015Bedrooms: 0Square feet: 1391Lot size: 3450,263 Carl St,1.5,3,1400,01/14/2015,1450000,37.76503,-122.453741,Haight-Ashbury,6,Condominium,1908,1648888,1337700,94117,15087970
5529,Address: 870 Harrison Street #201,San FranciscoSales price: 560000Sales date: 01/14/2015Bedrooms: 0Square feet: 0Lot size: 0,201 Harrison St APT 810,1,1,733,01/13/2015,560000,37.787585,-122.39048,South Beach,2,Condominium,1991,756010,1269100,94105,15148340
5534,Address: 219 Brannan Street #1E,San FranciscoSales price: 500000Sales date: 01/13/2015Bedrooms: 0Square feet: 524Lot size: 82966,219 Brannan St UNIT 1E,1,1,563,01/13/2015,500000,37.782575,-122.390364,South Beach,2,MultiFamily2To4,2000,828944,1269100,94107,52437146
5542,Address: 145 Ames Street,San FranciscoSales price: 2115000Sales date: 01/13/2015Bedrooms: 2Square feet: 1750Lot size: 2820,145 Ames St,2.5,3,1750,01/13/2015,2115000,37.754406,-122.423624,Mission,5,Condominium,2010,2022353,1167700,94110,111933140
5543,Address: 2424 Alemany Boulevard,San FranciscoSales price: 775000Sales date: 01/13/2015Bedrooms: 0Square feet: 1470Lot size: 2260,2424 Alemany Blvd,2,3,1470,01/13/2015,775000,37.715999,-122.445154,Outer Mission,6,SingleFamily,1938,651320,804400,94112,15191624
5545,Address: 2071 29th Avenue,San FranciscoSales price: 900000Sales date: 01/13/2015Bedrooms: 2Square feet: 1125Lot size: 3000,2071 29th Ave,1,2,1125,08/17/2015,1700000,37.748713,-122.487161,Parkside,5,SingleFamily,1939,1574780,1094000,94116,15116005
5547,Address: 1842 33rd Avenue,San FranciscoSales price: 705000Sales date: 01/13/2015Bedrooms: 0Square feet: 1550Lot size: 2996,1842 33rd Ave,2,3,1123,01/13/2015,705000,37.752764,-122.491087,Central Sunset,6,SingleFamily,1941,1041452,1111300,94122,15112917
5549,Address: 223 Edinburgh Street,San FranciscoSales price: 720000Sales date: 01/12/2015Bedrooms: 0Square feet: 2437Lot size: 2500,223 Edinburgh St,5,3,2910,09/24/2015,780000,37.725383,-122.428521,Excelsior,11,SingleFamily,1905,1124079,757400,94112,15169276
5550,Address: 2 Quintara Street,San FranciscoSales price: 1450000Sales date: 01/12/2015Bedrooms: 5Square feet: 2124Lot size: 2664,2 Quintara St,4,3,3131,09/29/2003,10000,37.749294,-122.465858,Forest Hill,8,SingleFamily,2010,2069539,1926800,94116,119685537
5551,Address: 255 Red Rock Way #106H,San FranciscoSales price: 555000Sales date: 01/12/2015Bedrooms: 0Square feet: 744Lot size: 6993,255 Red Rock Way APT H106,1,1,744,01/12/2015,555000,37.74557,-122.443035,Diamond Heights,3,Condominium,1972,641064,1070100,94131,15199158
5553,Address: 386 Princeton Street,San FranciscoSales price: 775000Sales date: 01/12/2015Bedrooms: 0Square feet: 1243Lot size: 1751,386 Princeton St,1,2,1243,01/12/2015,775000,37.724823,-122.415062,Portola,5,SingleFamily,1956,853470,891600,94134,15168923
5554,Address: 1160 Mission Street #803,San FranciscoSales price: 688000Sales date: 01/09/2015Bedrooms: 1Square feet: 755Lot size: 43557,1160 Mission St UNIT 803,1,1,755,01/09/2015,688000,37.778705,-122.412635,South of Market,3,Condominium,2008,859712,957300,94103,82785871
5556,Address: 229 Brannan Street #3H,San FranciscoSales price: 920000Sales date: 01/09/2015Bedrooms: 1Square feet: 927Lot size: 82966,229 Brannan St UNIT 3H,1,1,927,01/09/2015,920000,37.782575,-122.390364,South Beach,4,Condominium,2001,1131709,1269100,94107,59779901
5558,Address: 395 Wisconsin Street,San FranciscoSales price: 8049500Sales date: 01/09/2015Bedrooms: 0Square feet: 52838Lot size: 60000,776 Wisconsin St,3.5,4,3335,06/06/2014,1500000,37.757678,-122.399288,Potrero Hill,7,SingleFamily,1906,3382602,1264000,94107,15150558
5559,Address: 1001 Pine Street #701,San FranciscoSales price: 615000Sales date: 01/09/2015Bedrooms: 0Square feet: 650Lot size: 18906,1001 Pine St APT 701,1,1,650,01/09/2015,615000,37.790348,-122.412568,Downtown,3,Condominium,1963,647252,795400,94109,15068862
5561,Address: 1152 Potrero Avenue,San FranciscoSales price: 900000Sales date: 01/09/2015Bedrooms: 2Square feet: 1125Lot size: 2495,1152 Potrero Ave,2.5,4,1125,01/09/2015,900000,37.753709,-122.406744,Mission,5,SingleFamily,1907,1159945,1167700,94110,15151910
5566,Address: 2458 26th Avenue,San FranciscoSales price: 915000Sales date: 01/09/2015Bedrooms: 0Square feet: 1115Lot size: 3000,2458 26th Ave,1,1,1115,01/09/2015,915000,37.741628,-122.482787,Parkside,5,SingleFamily,1924,1001533,1094000,94116,15122454
5567,Address: 1718 Rivera Street,San FranciscoSales price: 980000Sales date: 01/09/2015Bedrooms: 3Square feet: 1375Lot size: 2500,1718 Rivera St,2,4,2010,01/09/2015,980000,37.746632,-122.48495,Parkside,8,SingleFamily,1941,1272665,1094000,94116,15117699
5570,Address: 135 Parnassus Avenue,San FranciscoSales price: 1159000Sales date: 01/09/2015Bedrooms: 2Square feet: 1192Lot size: 3134,135 Parnassus Ave,1,2,1192,01/09/2015,1159000,37.76448,-122.450668,Parnassus - Ashbury,5,Condominium,1922,1103206,2111800,94117,89238133
5571,Address: 143 Upper Terrace,San FranciscoSales price: 5200000Sales date: 01/09/2015Bedrooms: 0Square feet: 2369Lot size: 2613,143 Upper Ter,2,4,2369,01/09/2015,5200000,37.764849,-122.443783,Parnassus - Ashbury,12,SingleFamily,1919,4068757,2111800,94117,15127328
5572,Address: 2945 Lincoln Way,San FranciscoSales price: 1000000Sales date: 01/09/2015Bedrooms: 0Square feet: 2160Lot size: 2925,2945 Lincoln Way,4,4,2160,01/09/2015,1000000,37.764722,-122.489827,Central Sunset,9,SingleFamily,1924,1472208,1111300,94122,15101594
5573,Address: 344 Moncada Way,San FranciscoSales price: 194000Sales date: 01/09/2015Bedrooms: 0Square feet: 1778Lot size: 5510,344 Moncada Way,1,2,1778,12/16/2015,1415000,37.729763,-122.469902,Ingleside Terrace,6,SingleFamily,1925,1191342,1621200,94127,15186967
